Population,Treatment,TOE,Fv.Fm,Fq.Fm,NPQ,qP,qN,qL,qI,phiNO,phiNPQ,npq.t,ChlIdx,AriIdx,NDVI,Site,Year,Timepoint
E,40%,180,0.791366376460491,0.11593301373446127,0.952070611997356,0.183332443723902,0.5749637254683433,0.08498833487280222,0.9186024571714118,0.4431668269464367,0.441177719295745,2.202759903986935,1.7327711854114525,1.0630309225392935,0.7500477960751215,SCalifornia,2014,Early
E,40%,192,0.7899181981209702,0.12353692478159613,1.012590038220812,0.20295624207729876,0.6093938819127402,0.10244484238847677,1.0088754545376637,0.4176772920654505,0.45923190687982923,2.5177411309106574,1.6828524007793675,1.0398669869844708,0.7478480142093907,SCalifornia,2014,Early
E,40%,204,0.7840304428108847,0.1307421180807921,1.2373764627380215,0.229439039189809,0.6575078382750446,0.1318702715537902,1.1731319687511588,0.37655080978808025,0.49297568833847727,3.07557681363843,1.7633372154932174,1.0750460974018474,0.7559596946554382,SCalifornia,2014,Early
E,40%,216,0.7808109993409825,0.12099326686705243,1.4305133875856635,0.215683323393144,0.6730721604639918,0.12717585084695704,1.260404978180263,0.3623838159581075,0.5165603589273793,3.1830038215672376,1.8655015682431975,1.1283645646971432,0.7658795742280498,SCalifornia,2014,Early
E,40%,228,0.7860739793996078,0.0998157735298956,1.3634243779583177,0.1647038239587904,0.6399280830476655,0.08335198517668307,1.187631478923002,0.3915595883949355,0.5084461014185647,2.5667374290076874,1.8116279734891976,1.130313586093067,0.763890580721505,SCalifornia,2014,Early
E,40%,240,0.7890119702785325,0.11956406671428993,1.083832105137505,0.19340887664820774,0.612349859974486,0.09426529215600797,1.0447378740479607,0.4111220262794295,0.4694252345560552,2.434530126344165,1.7432284778273275,1.1433129387339165,0.7607187223962882,SCalifornia,2014,Early
E,40%,252,0.7900141226854636,0.12971761103336849,0.9494941388388358,0.209209594181854,0.592227672467169,0.10109375057287938,0.9575888874140295,0.42471344813185974,0.44562867661634553,2.3822115431345052,1.781045396746995,1.2003380381627484,0.766062014101121,SCalifornia,2014,Early
E,40%,264,0.7928632662050483,0.12856875908859475,0.9918056047977257,0.20857580124362823,0.6057361857636328,0.10238744521393205,0.9994802651349441,0.415369868164743,0.4561179868763833,2.4091985338650703,1.7613019834523624,1.2030145348823347,0.7667893073745827,SCalifornia,2014,Early
E,40%,276,0.7932991812760173,0.11847833468277624,1.00726015733562,0.188964080674178,0.5996456530990042,0.08888952035362872,0.9794951412550712,0.4267721976376592,0.45488721442659474,2.5329315772162775,1.8285781667057126,1.2647778843659723,0.773494521800186,SCalifornia,2014,Early
E,40%,288,0.7950993633257785,0.09677837876860823,1.307702413971819,0.15219445475278437,0.6360308033708818,0.06870871479441833,1.1101421905165538,0.40708585378246875,0.49608197155592076,3.0310591381814174,1.8347848986220474,1.2880842982298795,0.7769419850227053,SCalifornia,2014,Early
E,40%,300,0.7946258785411557,0.09428098011119382,1.5541470943098763,0.1508236901785551,0.6554629814278062,0.07050954904971833,1.1972156178490907,0.3802050786719255,0.5255515960795367,2.7768684764486053,1.8326928512748974,1.2978813045040174,0.7803122132801855,SCalifornia,2014,Early
E,40%,312,0.7946455994234101,0.11302777289399885,1.2332578968701227,0.1827538981155655,0.6380219659673743,0.08814716293847055,1.1063443492753624,0.3964672196403735,0.49069469260169096,2.5757110773871625,1.797547990987945,1.3046408591159075,0.7777302724495857,SCalifornia,2014,Early
E,40%,324,0.794168581021413,0.10250021904396375,1.4183937329504526,0.16587695585579368,0.6753891489740973,0.08037112971548077,1.1943397957218624,0.381445704603789,0.516115675472374,3.118938437632785,1.840473031306375,1.357968538584105,0.781281517279036,SCalifornia,2014,Early
E,40%,336,0.7969451711940823,0.11591386880564869,1.218722684053105,0.18700818018950277,0.6370446194454662,0.09065757330742283,1.110446656532605,0.39473898437545873,0.4892034759097467,2.5025576228464876,1.8509949623262676,1.383207234159455,0.784430651239116,SCalifornia,2014,Early
E,40%,348,0.797606443217928,0.09994098810156715,1.5083774258571987,0.1600816296853999,0.6487356146576025,0.07599548684032462,1.2144228587211814,0.3763356955049325,0.523670431767809,2.194736737006435,1.8656584702924475,1.3772371196642474,0.7868749031057527,SCalifornia,2014,Early
E,40%,360,0.7984711028069728,0.10523669254669744,1.4034597647883218,0.16831388591412777,0.6410438639249281,0.07965710216539627,1.177294197599863,0.3839520628564445,0.510767807364727,2.2067494189213175,1.8665790175081225,1.4212169757393052,0.7885699312661177,SCalifornia,2014,Early
E,40%,372,0.7999059912965379,0.1241470875540365,1.0432369034932565,0.19837862706757775,0.6063514377144847,0.09362585675511173,1.0170117605108346,0.413675357900669,0.4620344797563933,2.24699897391623,1.930862545815585,1.537489107308015,0.7948402214140164,SCalifornia,2014,Early
E,40%,384,0.7972507237816547,0.1316739678573635,1.0541758721313754,0.21546779476421574,0.6219608597057498,0.10768973462864773,1.0632500084227101,0.40047812923382253,0.46772684379962626,2.4213714972477525,1.924811448693905,1.5185241243619174,0.793975411341823,SCalifornia,2014,Early
E,40%,396,0.7946105563989927,0.144095928662895,1.1924737909458125,0.2454462975200255,0.6554556903684375,0.1340393452566968,1.1880331883391801,0.36769694404655173,0.48780290704666474,2.7654838253351826,1.9420877936015026,1.484953507755685,0.7935345883081428,SCalifornia,2014,Early
E,40%,408,0.7986681430859355,0.1399358815024925,1.0942147965362987,0.230690856399545,0.6295664618514195,0.11856824202905453,1.0901029392063615,0.388785720135095,0.47083833483834375,2.4721513115852227,1.9211131766692675,1.50033277790438,0.7947886125983543,SCalifornia,2014,Early
E,60%,108,0.747218927145684,0.17585552891499473,1.3525303742592167,0.388309735499402,0.6637190460390934,0.30840511489394445,1.1541015929652234,0.32246232510381867,0.5017311697056187,3.83126751967617,2.04782647246989,2.5832461326716167,0.7844824140772417,SCalifornia,2014,Early
E,60%,120,0.7669111617372992,0.171778828443099,0.8608964789590106,0.32243115303375125,0.561733254128573,0.21865995331051039,0.8108472352430209,0.4150852477471437,0.4133253759389842,2.76159689698651,1.8686567952410051,1.876583140462435,0.763871224960082,SCalifornia,2014,Early
E,60%,132,0.7832795521936817,0.13972048767282824,0.829783304211634,0.230407945260488,0.5591481965759075,0.12211327924004212,0.8329518397812853,0.4428966502172422,0.4173794492625585,2.2990580848214828,1.7603919141540874,1.23066078443858,0.7510901506825417,SCalifornia,2014,Early
E,60%,144,0.7878958999396808,0.11745933071480526,0.9005456148430253,0.186266570050614,0.578239072554973,0.0863635952125629,0.905436340284944,0.4444156196219585,0.4379578744696225,2.268228451513565,1.7075804882366725,1.050875968555399,0.748466968678957,SCalifornia,2014,Early
E,60%,156,0.7896302435313898,0.1096407712641827,0.8384398665116708,0.16967958482783424,0.5403260220780337,0.07504985799431182,0.8206621487745502,0.47423614168844297,0.4160770015545088,2.0069705644843374,1.7864406788935825,1.1381155139871093,0.7560237476101934,SCalifornia,2014,Early
E,60%,168,0.7918374431252373,0.10710960723028018,1.0709018895196742,0.1688130798474857,0.5838954346128715,0.07905352279387083,1.006531910671909,0.43251792958635826,0.46033928963265003,2.1167927127576247,1.79746920976953,1.1788950037758383,0.7592924082100867,SCalifornia,2014,Early
E,60%,180,0.7928093547644605,0.11188367108446953,0.8288453373732337,0.17184510092314076,0.5355170378036485,0.0747985144207792,0.8099871921646258,0.47494624410916375,0.412999714411544,1.91371000210112,1.822780092742995,1.219894216200175,0.7629788525331648,SCalifornia,2014,Early
E,60%,192,0.7910131391243153,0.1282334667349465,0.9574655895428648,0.20978518724106826,0.5992560702059467,0.10445965513665192,0.9621957121078706,0.42190096318461473,0.4498292295308093,2.4150344333517824,1.7694433413317725,1.2117516744517274,0.76193361634268,SCalifornia,2014,Early
E,60%,204,0.7831178282542345,0.1614712171494025,1.0855199945073875,0.288115851746046,0.6559027366766967,0.16937596979244274,1.10703592884879,0.36570567542009375,0.47302415691725025,3.2334335621360473,1.8579689919223925,1.260907165777515,0.7696897885751972,SCalifornia,2014,Early
E,60%,216,0.7816440373220425,0.1427809471628,1.296748461403445,0.2567942410037175,0.6693562281593752,0.15279938094417095,1.2150661715226625,0.35641729684504453,0.5009775726883092,3.275603328346155,1.9694156230032425,1.31530047790398,0.7793470564852127,SCalifornia,2014,Early
E,60%,228,0.7889385154374828,0.09460547921656715,1.2840288783873117,0.15337475699012365,0.6318674983896483,0.07418025251499358,1.1894202917198873,0.3983341511822615,0.5071252441246983,2.3432045937664774,1.8843693873741225,1.2674545108179325,0.7750953614053198,SCalifornia,2014,Early
E,60%,240,0.7882697059415833,0.12219047350994425,1.0231439936519175,0.19909849846387825,0.6110878600417475,0.09747812606890158,1.020206473629095,0.414676380290245,0.46352819917369903,2.4658486285976053,1.7889370798041124,1.210826097419835,0.7694508553557075,SCalifornia,2014,Early
E,60%,252,0.7903475826537633,0.12097034212468574,0.948328376318882,0.19554232528504426,0.5933802675880759,0.09377976864429158,0.9575768359622252,0.43052072059660673,0.4485828007518903,2.3855694066304727,1.82295308793022,1.243395060921445,0.773557598085282,SCalifornia,2014,Early
E,60%,264,0.792059662245122,0.11913446539742725,1.0421075340441874,0.1969843219515545,0.6255112709624235,0.09849839722359013,1.05472254453805,0.4080089916492365,0.472793452460577,2.593936331718427,1.7768467147380675,1.2115272211863688,0.7722983557318165,SCalifornia,2014,Early
E,60%,276,0.7916768674688148,0.10950381582534315,1.1018096124792975,0.176790434866575,0.6117829386317617,0.08394344721541147,0.9981269078262515,0.42452766649894946,0.4657975180266375,2.53713793707073,1.8344030105318776,1.2371597267557275,0.7764156750113075,SCalifornia,2014,Early
E,60%,288,0.7924139917477225,0.08850172370793265,1.5087648561325266,0.14126857236358262,0.6498780396676415,0.06512832726196535,1.1158572761101515,0.4030405201201652,0.5082235478768687,2.7536881105910624,1.8322014549513974,1.2204856710483576,0.776851074069711,SCalifornia,2014,Early
E,60%,300,0.7920611080637857,0.09080088520978576,1.4876209918163115,0.1481776196945325,0.6543601416102978,0.07146322265027309,1.1870229468979614,0.38926810713725324,0.5196904437358223,2.6606550856260425,1.8095997491313676,1.2135472943636025,0.7790678364601917,SCalifornia,2014,Early
E,60%,312,0.7897339767153058,0.1061410543950797,1.3141150519066775,0.17634849303123376,0.6624187800236918,0.08859997440965382,1.1969001167946374,0.383719502603336,0.510182924264002,2.8844738472499776,1.747749642062515,1.1833704252737274,0.7765279516099245,SCalifornia,2014,Early
E,60%,324,0.788887520749914,0.0905793836549821,1.3413556032859661,0.14673024471650048,0.6600185304898605,0.06996344725436975,1.165595263610799,0.4016349401677838,0.507991188985376,3.077462604670425,1.7989001451599074,1.24644697120808,0.781522149966407,SCalifornia,2014,Early
E,60%,336,0.7901672118266505,0.10730429427486149,1.3032720325283575,0.1783110161988125,0.66076678769195,0.09018350121491996,1.1954555933638948,0.38407610432107997,0.508618812769646,2.84331046831061,1.791901251755905,1.2315447303947025,0.7822340645904298,SCalifornia,2014,Early
E,60%,348,0.7947320726636612,0.09807149423970887,1.2952802415036733,0.1590101456516272,0.6358158401124412,0.07598921704072065,1.1572801482760875,0.397916579418647,0.503983384585003,2.3866545999712803,1.8410367673194,1.312354341554695,0.7870923439903943,SCalifornia,2014,Early
E,60%,360,0.7942931252001483,0.11602767448012274,1.150816130990795,0.191474951107131,0.6346950407933567,0.09358890299002627,1.1072718918792874,0.3964521663493085,0.48734462662781874,2.4725889600746824,1.8040613652977775,1.3106995538602024,0.7846900927722138,SCalifornia,2014,Early
E,60%,372,0.7938415465475265,0.117580386271549,1.0002512282646752,0.1909855889864545,0.6066937094244738,0.0909908515079465,1.003849858415548,0.4223904097248915,0.4600105084435245,2.4175923859335877,1.8631172148841926,1.375823768172,0.793188975616905,SCalifornia,2014,Early
E,60%,384,0.790031847818945,0.12515939894999925,1.1249102478360224,0.210769380990193,0.6422889836358925,0.10891724832724944,1.125851741827275,0.391363677326025,0.48369023152900076,2.7251454390138625,1.8488703887253075,1.33550406892184,0.7929726754906647,SCalifornia,2014,Early
E,60%,396,0.7837807549500152,0.14814953493761826,1.20310855636839,0.25886444195485725,0.6613109487283959,0.14664244270879515,1.19477929236027,0.3625421053066272,0.489407217831628,3.0421267039848123,1.8706117546253824,1.28158121275596,0.7910036528125685,SCalifornia,2014,Early
E,60%,408,0.7915043454156383,0.12881321033156076,1.095834821842345,0.2150199420107855,0.632603377164505,0.11050336016674937,1.09176897360975,0.39559575418112375,0.475601202446145,2.6061603701559224,1.8484799890675099,1.34834504486823,0.7944992622630715,SCalifornia,2014,Early
E,80%,108,0.7542152145082596,0.1420240595932047,1.1992427553076896,0.28402749394933496,0.6339278139691065,0.20213468932481074,1.0963731964441326,0.3692630940119692,0.48879926061579726,3.45841002348225,1.824040765708215,1.6249426764611075,0.7487652187568983,SCalifornia,2014,Early
E,80%,120,0.765634071888933,0.15959791631147374,1.0119893532442625,0.29514168737462,0.611762521376408,0.19158743568334075,0.9914929150784499,0.384496217938355,0.455968605319211,3.1343745142804247,1.67632540415865,1.2942832427943307,0.7350191617910831,SCalifornia,2014,Early
E,80%,132,0.7842783551291186,0.13155670350726026,0.9794279391992572,0.22082297557035702,0.6054362041016415,0.1179502501970775,0.9818096042225685,0.41429462674386497,0.45425295474298777,2.68879468261941,1.6181053509496426,0.8512561058545824,0.7266787436280835,SCalifornia,2014,Early
E,80%,144,0.7885921830086602,0.1065193804012014,1.0720012167094746,0.17410601785778476,0.6256892634739627,0.08463466120947247,1.067902749758727,0.416666855350743,0.47674905609289703,2.6946493924188126,1.5728099498239174,0.7190382233976356,0.7236252636869728,SCalifornia,2014,Early
E,80%,156,0.7887992539916158,0.11175825904002125,0.9844530654362255,0.18255052617555326,0.6036401314628395,0.08887779279050653,0.9812128546344847,0.4307118120617822,0.4576364211370985,2.5965196238044275,1.6205448645019975,0.7408555613019587,0.7273294908251182,SCalifornia,2014,Early
E,80%,168,0.7886686473622857,0.11311683807579925,0.9686079335686287,0.18476074880441049,0.5983139775885032,0.09034676620316714,0.966269644800271,0.433419781625584,0.4535215709946682,2.567919751780805,1.63421415471973,0.7451278728550185,0.729556182711692,SCalifornia,2014,Early
E,80%,180,0.7883688814926922,0.11148226082022675,0.9600525032153525,0.18148692057662524,0.5989286886889492,0.08808556482489692,0.961126194571154,0.434663032988729,0.45389813511459076,2.5454016047128727,1.61536383834981,0.7369102395540458,0.7292233528958405,SCalifornia,2014,Early
E,80%,192,0.7857004466071372,0.10394408444695705,1.144946930772384,0.17698224295512024,0.645968714494388,0.09350304286997038,1.1352707137482694,0.403989160927512,0.49229016556925276,2.943366116917895,1.5596200218315774,0.711474136413524,0.726929504680011,SCalifornia,2014,Early
E,80%,204,0.7805428307055863,0.10986159967958604,1.3698602652927925,0.20474901011856225,0.6936439698584467,0.12530411723511936,1.3088027580709274,0.36333054616725546,0.5271556900869222,3.5968009368969875,1.635980106831455,0.7330468168892965,0.735828247139818,SCalifornia,2014,Early
E,80%,216,0.7782648305129543,0.10839899550855489,1.4976046027737324,0.2044673298706295,0.7007075456968915,0.12734295989323965,1.3527624618025476,0.35223476578165347,0.5396168376952477,3.6877396161013474,1.7323896149376425,0.7694764634838478,0.7457706790028218,SCalifornia,2014,Early
E,80%,228,0.7822302764447032,0.0931012419277932,1.396412500797211,0.15795076185578225,0.6596714975038652,0.08266415873958008,1.232207831176946,0.3856965204008195,0.521108036394776,2.9649688007374824,1.6683019456952977,0.7549660994043665,0.7409883610975877,SCalifornia,2014,Early
E,80%,240,0.7834707493697171,0.10180345972777545,1.1970065830356766,0.170885613131839,0.64611407781674,0.08675915540184982,1.152598842360919,0.40047851855469224,0.49760731588560325,2.8880793298046674,1.58160815752703,0.7281920901435832,0.7348451228441777,SCalifornia,2014,Early
E,80%,252,0.7845603667103658,0.11307310415840975,1.0782193684590604,0.19099015268317127,0.6345204349092612,0.09809616196873845,1.083271233105298,0.40746727163996627,0.47930508310922426,2.884898880780092,1.6077338388559101,0.757627008381203,0.7390301310694812,SCalifornia,2014,Early
E,80%,264,0.7866429491199045,0.10878646142236158,1.1309869425097048,0.185936115215682,0.6491022682817733,0.0971061859245557,1.1411968680387325,0.39897502577737926,0.4921483766231105,2.991381929931325,1.5736511177345776,0.73688949583868,0.7365760248763707,SCalifornia,2014,Early
E,80%,276,0.785909257476008,0.10529733269308478,1.1573271591555399,0.17777257629312698,0.6465030730631542,0.0907793770326402,1.102448992466065,0.40429264274918475,0.4901738197116075,3.09056904872756,1.6306600711431476,0.7780822774973145,0.7442101549960523,SCalifornia,2014,Early
E,80%,288,0.7870754878195403,0.08351645973733596,1.5318970773299057,0.14041879466487356,0.6938576623320375,0.07097068013027252,1.2615900741413753,0.3767896636423425,0.5393636463105075,3.61158975741834,1.6298463094825424,0.7839781295038177,0.7460189855365955,SCalifornia,2014,Early
E,80%,300,0.7872689394147956,0.08447497547298499,1.4832447075429076,0.14273378757690938,0.6792291431603498,0.07292296562771175,1.2681495770342326,0.37835566036569873,0.5371494938526763,3.11364199927658,1.6293872606828774,0.7915444427069063,0.7469224590106309,SCalifornia,2014,Early
E,80%,312,0.7856675826885935,0.09425908044780962,1.3543578141788273,0.16117100222196562,0.6798442562371385,0.08423261450009764,1.26364569472782,0.3808907880242245,0.525000044759964,3.2518905442659074,1.5749938209110725,0.767586190189563,0.7419174995152358,SCalifornia,2014,Early
E,80%,324,0.7843637982957645,0.0881130990115242,1.4449024743513033,0.15043615134762375,0.6993502337806212,0.07819356711495833,1.2973191695836985,0.37591002345776575,0.535858614161739,3.751644392547965,1.6078249053128675,0.8041470366662108,0.7467225256154313,SCalifornia,2014,Early
E,80%,336,0.78672111683073,0.09270568491936118,1.35908091682865,0.15837639394707026,0.679613808764435,0.08261090324064074,1.2604303314461025,0.38159887495754197,0.5255975226905898,3.2361970585049824,1.62141013438089,0.8271724125375153,0.7498858801719235,SCalifornia,2014,Early
E,80%,348,0.7890752392260497,0.08946664960896655,1.3976977345244954,0.15099267308799236,0.6669094476283405,0.07698743937337597,1.244573583056547,0.383274563003747,0.5270558115638855,2.8467919429344426,1.6665296738919424,0.905699093361868,0.758728482882902,SCalifornia,2014,Early
E,80%,360,0.789453033747449,0.10064301927397817,1.2306744778294298,0.171651179029747,0.6575130962451997,0.08833457456418607,1.1808118911358318,0.393263046820569,0.505875085874354,2.9527258416086326,1.6419829826591275,0.9329436924714077,0.759507766729344,SCalifornia,2014,Early
E,80%,372,0.7907590815075111,0.11058550659066374,1.0878884240630542,0.18648883289657,0.6394991213271425,0.09439863138026153,1.0898838366283752,0.40542387660797724,0.483896023229191,2.84427084519717,1.707863745176885,1.0085335768319723,0.769023224838671,SCalifornia,2014,Early
E,80%,384,0.7880447866593838,0.10891931433165472,1.212563838747925,0.18905901237288875,0.6651486538083949,0.10115769965640498,1.206742728549105,0.385776210445661,0.5051222027967738,3.1010544268073774,1.7067409901586474,0.9997412885413428,0.7688281213615368,SCalifornia,2014,Early
E,80%,396,0.786676609737592,0.11893085588948625,1.3067298997099275,0.21341187127585676,0.6846517097491225,0.12214031635291217,1.2891457942431575,0.36437887663669927,0.5166816239264802,3.3773573199991502,1.7198754213406975,0.9621649436691555,0.766743168033474,SCalifornia,2014,Early
E,80%,408,0.7913041359583185,0.11504843553374827,1.2138136298440625,0.19901387457438302,0.6645998420529005,0.10755429785471118,1.2046470899950874,0.38210186055713075,0.5033189196101799,3.0320364303188,1.71581026082728,1.0237554551909047,0.7713184812629,SCalifornia,2014,Early
E,100%,108,0.7844166376224385,0.1263616932539277,1.093138303968195,0.2167178784381281,0.6023928203715847,0.12364570982248675,1.0543775657141812,0.40813110659060226,0.465211958749525,2.547848423945005,1.746253842106545,1.060649530728391,0.739469129002008,SCalifornia,2014,Early
E,100%,120,0.7878644410714211,0.13654737025647398,1.12351263013309,0.23045392153327576,0.6272241854338283,0.12525847183178024,1.10068498128183,0.38973452477151,0.47334660831702474,2.762423541651415,1.6291554006625926,0.9164886780804335,0.729889942830794,SCalifornia,2014,Early
E,100%,132,0.790611484864388,0.1301551303291345,1.0214348285499082,0.211915597842794,0.6083105303458698,0.1059642133954621,1.015388543602103,0.4121542090071355,0.457533108952142,2.6322574988237575,1.6588571899226425,0.8636326926045772,0.7308359469856762,SCalifornia,2014,Early
E,100%,144,0.790664770062337,0.11934065022387175,1.1399484319426725,0.19830081193753252,0.6388983327248225,0.1014603729458237,1.1292552362905024,0.39666367819627524,0.48388495693019573,2.882849275978345,1.6232062526540374,0.797588677744798,0.7259177552133078,SCalifornia,2014,Early
E,100%,156,0.7936771256078438,0.11959850584824275,1.0154682157320456,0.1952672383610135,0.6095845628719735,0.0970365535040328,1.0072044347047497,0.42009424954625124,0.46048811079087926,2.6665585784508075,1.6738127366084425,0.8203646319044028,0.7310440472038398,SCalifornia,2014,Early
E,100%,168,0.7943124863453758,0.12334183927111225,1.018684397545614,0.20237421113090875,0.60937777255184,0.10144883697143754,1.007388819051464,0.41779799057613926,0.4590358347104045,2.683176226056525,1.6762899396445825,0.803360295303028,0.730856586988316,SCalifornia,2014,Early
E,100%,180,0.793857362880457,0.11828166525174949,1.0080998817656066,0.19259445454076374,0.6065570470456481,0.09417119028070917,1.000540809207142,0.42257505916925653,0.45910548577674903,2.611396966354145,1.6505527632857124,0.7787484801800353,0.729249851815339,SCalifornia,2014,Early
E,100%,192,0.789512957398886,0.11383955680581892,1.2786484781289025,0.19689960932857398,0.6718807507260293,0.10767040007374902,1.256359992623195,0.37522533578613126,0.510731859794823,3.2161564572322225,1.563859662146045,0.6778528748429545,0.7189113416352677,SCalifornia,2014,Early
E,100%,204,0.7818058693554405,0.12636336996606376,1.4578596805945674,0.23686086264712425,0.7170213853195735,0.14840886812877616,1.4186154684891576,0.3349540474679405,0.538431248875545,3.9043438232692576,1.6168541635924825,0.6550601859306515,0.7232779182071425,SCalifornia,2014,Early
E,100%,216,0.7777862785241068,0.13733543769269024,1.40032383321616,0.260694235791458,0.7055315768964989,0.1674116274648605,1.3605450211111876,0.338548601239217,0.52395896443325,3.97316398379294,1.7086519989724076,0.6934623724514335,0.7337623675209738,SCalifornia,2014,Early
E,100%,228,0.782136689153109,0.128621739876244,1.20993646315333,0.229861539631174,0.6598110280819988,0.13477829911305148,1.1859976088861175,0.37783494357216224,0.4935117441192705,3.3452685627225325,1.65900111959763,0.700679248675773,0.7315703723053385,SCalifornia,2014,Early
E,100%,240,0.7843447608872998,0.11617448202198555,1.23397211988385,0.20111656599767525,0.6618905154649155,0.11005254373368856,1.212938678141985,0.3821395072616113,0.501702619948974,3.1757898604867125,1.569160110923525,0.6677836981011015,0.7239574518755523,SCalifornia,2014,Early
E,100%,252,0.7872626278496953,0.114471289296648,1.125364726775415,0.192989762842774,0.6394861100899599,0.10016873136558903,1.1195104761780426,0.40097738422481627,0.48461997477449403,2.9239065198819025,1.598821345738795,0.7101132623893265,0.72999116515325,SCalifornia,2014,Early
E,100%,264,0.7888471233241743,0.11438340130855708,1.2063270088357774,0.19587367210037498,0.6596575405226985,0.1050434251283209,1.199663178069745,0.3858384704800095,0.4998961266232845,3.1024307148092225,1.5698428073386674,0.7042099161833579,0.7284771793284834,SCalifornia,2014,Early
E,100%,276,0.7897459210911095,0.1086969833564368,1.1723412691678718,0.18053299071828574,0.640934196723234,0.09164791742977728,1.1083856724237808,0.4039852627531655,0.48715897097038624,3.04950686663162,1.6356067078897876,0.7615490554990023,0.7371928279694683,SCalifornia,2014,Early
E,100%,288,0.7917283635022423,0.08866536230990972,1.4390662828195444,0.14520372109287644,0.6686192697538003,0.07151083580787473,1.2158836767420529,0.389996438556396,0.5211600588047367,3.4325694918421847,1.6446878175081625,0.7743175473085075,0.738535287021144,SCalifornia,2014,Early
E,100%,300,0.791337099342804,0.08872551763573555,1.4255073868452603,0.14692825606517376,0.6652237748353143,0.07367036641315905,1.2524326152968035,0.3858604813177882,0.5253727374800723,3.0553587721562674,1.6391374925834874,0.7859661776321095,0.7404523908735515,SCalifornia,2014,Early
E,100%,312,0.7882754398045102,0.10219732871888758,1.415066377166465,0.1754463697089805,0.6885171347079819,0.09390313768097967,1.3307739814884525,0.36687533213352674,0.5310053117244513,3.35480769477108,1.5771509183043149,0.7494797195851313,0.7355488785082482,SCalifornia,2014,Early
E,100%,324,0.7871540711581445,0.09642053179465675,1.4471165086013096,0.16362448971197116,0.6986649429889448,0.08595410881905997,1.338387402873835,0.3678352580444412,0.5360886837755517,3.6969511964142425,1.60921212846912,0.785796666864993,0.7414281738494282,SCalifornia,2014,Early
E,100%,336,0.7896128805583937,0.10275693604503362,1.416262577720125,0.176102287312012,0.6884104635351075,0.09439094349514618,1.3300869338669326,0.36642217489831874,0.5310198760482345,3.30817816035029,1.62196092356075,0.7984775210487527,0.7439200175803793,SCalifornia,2014,Early
E,100%,348,0.7925476714699667,0.0960730320672517,1.36903096828883,0.16187992200126786,0.66301414238117,0.08357327978703395,1.2557037280203809,0.3825232844099075,0.5213179078787018,2.878329535288105,1.6620980780852326,0.8735251347526904,0.7522551354236527,SCalifornia,2014,Early
E,100%,360,0.789708135803918,0.1084119140478296,1.3014019344646124,0.18900301730955074,0.6711941530431508,0.10268475012483083,1.25303054489342,0.37716662861786077,0.5145564251442529,3.234834388962295,1.62136571977485,0.8703624836083935,0.751010854203781,SCalifornia,2014,Early
E,100%,372,0.7928662493384122,0.1145691956675035,1.1068922713396414,0.1916969075642755,0.6358100071943622,0.09764867582048413,1.101828988607456,0.40371355510009777,0.4819551648551945,2.831574279625795,1.69818194320109,0.9566470052840997,0.7611370633278338,SCalifornia,2014,Early
E,100%,384,0.7897470750831518,0.12046586162793475,1.2609778791518549,0.2077711960533255,0.670083402384205,0.11277024649960755,1.2485580393617175,0.37271571066548775,0.5068910741914769,3.1061948612028325,1.696979973055,0.933374095454071,0.7612627451129508,SCalifornia,2014,Early
E,100%,396,0.785963309688957,0.1343143157477535,1.33276097986589,0.23872191102272824,0.6879631843384848,0.13803202078687107,1.31056385781366,0.35086406979234025,0.5149669908058552,3.4007567622375476,1.7098765687161774,0.8941286238731969,0.7601047599971635,SCalifornia,2014,Early
E,100%,408,0.7917787769151348,0.126011590605723,1.27611322509701,0.2180693621893095,0.6757061562305522,0.1196891728097875,1.2606167737908525,0.36478343605590574,0.509268000116236,3.1339005436826777,1.6945456922785624,0.9372022652177835,0.7630509523399882,SCalifornia,2014,Early
F,20%,108,0.7534242548569973,0.20947846699466824,1.20508107404902,0.4432342738431265,0.6513700911661763,0.350615388462534,1.1384972583981314,0.317755542992639,0.4726321337294553,3.8122987697602375,2.12426277552838,3.086134829664785,0.7958449605814095,SCalifornia,2014,Early
F,20%,120,0.7592486499940793,0.22784622670566176,1.0185638028783544,0.4562400882825168,0.623175369156734,0.348473476992528,1.0022310277948212,0.3365020109636915,0.435654492922203,3.5444483795955977,1.9721776492608825,2.665593224376135,0.783390420519628,SCalifornia,2014,Early
F,20%,132,0.7817374396276238,0.16355031238653425,0.8740028600132065,0.2827360592586825,0.5751821857059263,0.169909695217897,0.8751529805080962,0.4160023219933985,0.42040302934346924,2.5973957433562576,1.7765430412012024,1.44938945631357,0.755425391925478,SCalifornia,2014,Early
F,20%,144,0.788753645372243,0.129395432053814,0.9176839109963545,0.20684150765170925,0.5818968058289068,0.09917641322380163,0.917418134652519,0.43303790901989003,0.43738843206825123,2.4098120657251147,1.689154893351605,1.0092474183370848,0.7464269758717582,SCalifornia,2014,Early
F,20%,156,0.7880278031841185,0.12601114419429926,0.847150185660361,0.19984674255005475,0.554635392692589,0.09409158493834448,0.8459372410735505,0.45520262807071876,0.41874910822469347,2.2627103592725124,1.742788595327975,1.0696482306294262,0.7518676101577565,SCalifornia,2014,Early
